protein_id,buffer,sugar,surfactant,amino_acid,salt,ph,temperature_c,protein_conc_mgmL,buf_conc_mM,sug_conc_mM,sur_conc_mM,aa_conc_mM,salt_conc_mM,aggregation_score,oxidation_level,deamidation_level,potency_retention,viscosity_class,shelf_life_score,composite_stability_score,stable
O95393,phosphoric acid,sucrose,polysorbate 20,none,sodium chloride,5.0,50,100,33.2662,129.2274,0.0423,0.0,119.3283,0.7665,0.4597,0.2984,0.4717,1,0.4544,0.4315,0
O95393,histidine,mannitol,polysorbate 20,none,potassium chloride,5.5,50,10,35.4499,291.0313,0.0134,0.0,21.6666,0.5569,0.4388,0.2497,0.5889,1,0.5593,0.5512,0
O95393,citric acid,trehalose,polysorbate 80,none,sodium chloride,5.0,50,100,31.7485,274.4886,0.0679,0.0,118.4967,0.5798,0.421,0.2506,0.5869,2,0.5088,0.5415,0
O95393,phosphoric acid,sucrose,poloxamer 188,none,potassium chloride,6.0,50,10,42.9326,102.5795,0.0307,0.0,24.9206,0.4949,0.445,0.3505,0.5828,0,0.5664,0.5563,0
O95393,phosphoric acid,trehalose,polysorbate 80,none,sodium chloride,6.5,40,100,16.1822,144.2227,0.0232,0.0,139.7057,0.5441,0.3625,0.3259,0.6008,1,0.5803,0.5625,0
O95393,acetic acid,sorbitol,polysorbate 80,none,sodium chloride,5.0,50,100,42.7538,284.682,0.0436,0.0,81.1573,0.8523,0.4216,0.3556,0.4401,2,0.4205,0.3888,0
O95393,acetic acid,mannitol,polysorbate 80,none,potassium chloride,5.5,50,10,11.1504,262.9148,0.0256,0.0,44.2726,0.5545,0.4465,0.3212,0.5739,1,0.5147,0.5322,0
O95393,citric acid,mannitol,polysorbate 80,none,sodium chloride,5.0,40,100,15.2087,115.721,0.0584,0.0,128.403,0.6628,0.3882,0.1874,0.5609,1,0.5733,0.5289,0
O95393,histidine,sorbitol,polysorbate 20,none,sodium chloride,5.0,50,100,17.854,106.5585,0.0562,0.0,109.3176,0.7817,0.4582,0.2488,0.4958,1,0.4748,0.4392,0
O95393,phosphoric acid,sucrose,polysorbate 80,none,potassium chloride,5.0,40,100,36.7035,250.9101,0.0648,0.0,46.8039,0.5656,0.3918,0.2844,0.5895,2,0.5875,0.5541,0
O95393,citric acid,trehalose,poloxamer 188,none,potassium chloride,5.0,40,100,11.1704,129.1114,0.0398,0.0,21.095,0.6193,0.4056,0.2014,0.577,1,0.5614,0.5409,0
O95393,citric acid,trehalose,poloxamer 188,none,sodium chloride,6.0,50,10,13.9642,215.6267,0.0106,0.0,71.6998,0.5105,0.4511,0.2629,0.6213,1,0.5925,0.5712,0
O95393,phosphoric acid,trehalose,poloxamer 188,none,sodium chloride,5.0,40,100,48.9432,119.7371,0.0186,0.0,100.4195,0.7217,0.3876,0.261,0.5427,1,0.522,0.486,0
O95393,citric acid,sorbitol,poloxamer 188,none,sodium chloride,6.0,40,100,17.2339,170.9645,0.0252,0.0,71.4274,0.631,0.3854,0.2009,0.5546,1,0.5542,0.5375,0
O95393,acetic acid,sucrose,polysorbate 20,none,sodium chloride,5.0,40,100,28.6361,203.9455,0.0447,0.0,86.125,0.6417,0.3875,0.2839,0.5546,2,0.5396,0.5167,0
O95393,histidine,sucrose,polysorbate 20,none,potassium chloride,7.0,50,10,14.6289,156.7223,0.052,0.0,22.4803,0.3677,0.4541,0.3149,0.6435,0,0.5904,0.6208,0
O95393,acetic acid,mannitol,polysorbate 20,none,sodium chloride,5.5,40,100,44.2709,278.9509,0.0662,0.0,143.9082,0.5971,0.4061,0.2813,0.5939,2,0.5303,0.5349,0
O95393,histidine,sorbitol,poloxamer 188,none,sodium chloride,5.5,50,10,25.8548,204.5325,0.0371,0.0,61.9218,0.5979,0.4668,0.2562,0.5746,1,0.5151,0.5222,0
O95393,histidine,trehalose,polysorbate 80,none,potassium chloride,6.5,40,100,49.0083,167.7263,0.0516,0.0,49.6265,0.4271,0.3853,0.2364,0.6419,1,0.6594,0.6316,0
O95393,citric acid,sorbitol,poloxamer 188,none,potassium chloride,5.0,50,100,21.1407,242.6988,0.0333,0.0,20.9189,0.7755,0.4581,0.2512,0.4593,2,0.4693,0.4365,0
O95393,acetic acid,sorbitol,polysorbate 20,none,potassium chloride,6.0,40,100,15.895,190.9269,0.0186,0.0,29.5737,0.5519,0.3934,0.2538,0.6292,1,0.5941,0.57,0
O95393,citric acid,sucrose,polysorbate 80,none,sodium chloride,5.0,40,100,43.2125,199.627,0.0119,0.0,67.9096,0.6692,0.4134,0.1916,0.5647,1,0.5426,0.518,0
O95393,phosphoric acid,sucrose,polysorbate 80,none,potassium chloride,5.5,50,10,41.7093,140.3864,0.0563,0.0,29.61,0.4773,0.4719,0.3407,0.5942,0,0.5315,0.5577,0
O95393,phosphoric acid,sucrose,polysorbate 80,none,potassium chloride,7.0,50,10,45.205,123.8268,0.0415,0.0,44.115,0.3897,0.451,0.4311,0.5978,0,0.6235,0.5889,0
O95393,histidine,sucrose,polysorbate 80,none,potassium chloride,6.5,40,100,45.388,132.8288,0.0401,0.0,22.4984,0.5223,0.4035,0.2454,0.6073,1,0.5721,0.5768,0
O95393,histidine,sorbitol,poloxamer 188,none,potassium chloride,6.5,40,100,29.0364,270.8703,0.0303,0.0,25.6554,0.5244,0.3983,0.2257,0.6201,2,0.5925,0.5838,0
O95750,acetic acid,sorbitol,poloxamer 188,proline,potassium chloride,6.0,4,1,33.6185,125.6396,0.0247,130.9553,33.3587,0.2111,0.272,0.0393,0.8502,1,0.8264,0.8168,1
O95750,phosphoric acid,sorbitol,polysorbate 80,methionine,potassium chloride,6.0,40,10,12.258,148.8458,0.0264,3.8089,13.3977,0.3873,0.2738,0.1469,0.7421,0,0.7043,0.7038,1
O95750,histidine,mannitol,polysorbate 80,proline,sodium chloride,5.0,50,10,11.4951,231.5536,0.0396,101.476,92.1173,0.3928,0.4848,0.1362,0.6414,2,0.6374,0.6396,0
O95750,histidine,sorbitol,poloxamer 188,arginine,potassium chloride,6.5,50,10,22.8969,119.5451,0.0295,119.0864,18.2363,0.5446,0.4422,0.153,0.6013,1,0.6028,0.5777,0
O95750,acetic acid,mannitol,polysorbate 80,none,potassium chloride,6.0,40,1,29.8781,269.4668,0.0651,0.0,43.6152,0.3386,0.3996,0.1639,0.7224,1,0.656,0.6863,1
O95750,citric acid,mannitol,polysorbate 20,arginine,potassium chloride,7.0,40,1,34.9829,291.5882,0.0602,107.8193,33.6746,0.2579,0.4094,0.2068,0.7198,2,0.7095,0.7127,1
O95750,phosphoric acid,sucrose,poloxamer 188,none,potassium chloride,6.5,25,10,41.8261,230.3074,0.0221,0.0,42.1651,0.2477,0.3264,0.1478,0.7538,1,0.7559,0.7534,1
O95750,acetic acid,mannitol,polysorbate 80,methionine,potassium chloride,6.0,50,100,28.1291,252.6884,0.0226,1.1674,38.1333,0.7174,0.3198,0.228,0.5427,2,0.5343,0.5095,0
O95750,citric acid,sorbitol,polysorbate 80,methionine,potassium chloride,7.4,50,100,44.111,281.3672,0.0754,7.5395,12.3953,0.5608,0.3273,0.2967,0.6103,2,0.5957,0.5712,0
O95750,citric acid,mannitol,polysorbate 20,glycine,sodium chloride,5.5,37,10,26.4104,272.0372,0.0738,145.0891,134.5967,0.153,0.4081,0.0798,0.8037,2,0.8092,0.7958,1
O95750,phosphoric acid,mannitol,poloxamer 188,glycine,potassium chloride,7.4,50,1,26.2346,122.7117,0.0177,86.838,43.0892,0.4863,0.4543,0.3711,0.5735,0,0.5859,0.5544,0
O95750,acetic acid,sorbitol,poloxamer 188,methionine,potassium chloride,7.4,4,1,16.3743,127.2861,0.0203,8.2318,36.3468,0.2591,0.1366,0.1985,0.7925,0,0.7881,0.7887,1
O95750,citric acid,sucrose,poloxamer 188,methionine,sodium chloride,5.0,4,10,34.064,273.4344,0.046,4.6631,86.3434,0.1016,0.14,0.0,0.9074,1,0.8867,0.9084,1
O95750,histidine,sorbitol,poloxamer 188,glycine,sodium chloride,5.0,50,100,30.0099,124.1285,0.0366,137.063,127.5116,0.6269,0.4913,0.1557,0.5615,2,0.5548,0.5249,0
O95750,phosphoric acid,sorbitol,polysorbate 80,glycine,none,5.0,37,10,43.2934,247.4473,0.0664,161.5938,0.0,0.0931,0.4163,0.1579,0.8289,2,0.776,0.8043,1
O95750,acetic acid,trehalose,polysorbate 80,arginine,sodium chloride,5.5,37,10,26.335,272.58,0.0139,103.347,119.9618,0.2182,0.4024,0.1631,0.7585,2,0.7351,0.7447,1
O95750,histidine,mannitol,poloxamer 188,methionine,potassium chloride,7.4,25,10,45.1773,287.3945,0.0245,7.441,42.8546,0.2883,0.1984,0.1515,0.7723,1,0.7732,0.7683,1
O95750,histidine,sucrose,poloxamer 188,arginine,none,7.4,25,10,32.1091,161.8537,0.0483,86.2855,0.0,0.1228,0.3354,0.1993,0.7787,0,0.7932,0.7981,1
O95750,histidine,trehalose,polysorbate 20,methionine,sodium chloride,6.5,37,10,13.61,264.5415,0.0265,2.8935,139.0247,0.3157,0.2621,0.1234,0.7704,1,0.7373,0.7453,1
O95750,acetic acid,mannitol,poloxamer 188,methionine,sodium chloride,6.0,4,10,28.8437,182.5923,0.0436,7.4565,137.6761,0.313,0.1606,0.0542,0.8076,0,0.8146,0.7918,1
O95750,histidine,trehalose,poloxamer 188,proline,none,5.0,37,10,34.0846,262.6856,0.0395,95.3262,0.0,0.105,0.4036,0.1096,0.829,1,0.7881,0.812,1
O95750,histidine,sucrose,poloxamer 188,glycine,none,6.5,25,1,26.0265,225.6593,0.0225,62.3348,0.0,0.2925,0.3169,0.0796,0.7729,1,0.7238,0.7496,1
O95750,citric acid,trehalose,poloxamer 188,glycine,none,7.4,40,10,28.0596,274.7012,0.0153,76.0219,0.0,0.2732,0.4023,0.2456,0.6973,1,0.7013,0.6978,1
O95750,phosphoric acid,mannitol,polysorbate 80,arginine,potassium chloride,6.0,25,10,45.0556,288.9514,0.0719,72.4487,47.9244,0.1255,0.3334,0.0896,0.8451,1,0.8495,0.8297,1
O95750,citric acid,sucrose,polysorbate 20,glycine,potassium chloride,7.4,25,1,26.0414,185.7807,0.0282,63.3592,24.7168,0.1934,0.3271,0.1884,0.7776,0,0.764,0.7712,1
O95750,histidine,sucrose,poloxamer 188,none,potassium chloride,6.5,40,1,18.9794,140.6291,0.0478,0.0,42.5365,0.432,0.3779,0.1599,0.6743,0,0.6508,0.6483,0
O95750,phosphoric acid,mannitol,poloxamer 188,methionine,potassium chloride,5.5,40,1,34.0033,299.0415,0.0213,7.0947,26.7332,0.3537,0.266,0.1441,0.7653,1,0.7308,0.7244,1
O95750,acetic acid,trehalose,polysorbate 80,proline,potassium chloride,5.5,50,10,46.2931,173.9275,0.0579,95.8164,10.4128,0.3497,0.4792,0.2101,0.6745,0,0.643,0.6493,0
O95750,citric acid,mannitol,poloxamer 188,methionine,none,5.5,40,100,26.9316,219.4392,0.0129,6.013,0.0,0.5842,0.2346,0.0986,0.6555,2,0.6631,0.6287,0
O95750,histidine,mannitol,polysorbate 80,methionine,potassium chloride,7.0,50,100,39.9297,109.1024,0.0278,6.5769,22.1003,0.7423,0.3143,0.2448,0.5433,1,0.5085,0.4957,0
O95750,acetic acid,mannitol,polysorbate 80,none,sodium chloride,7.0,25,10,16.7947,198.568,0.0337,0.0,96.8085,0.3226,0.3307,0.1574,0.7282,0,0.7008,0.7133,1
O95750,histidine,mannitol,poloxamer 188,none,potassium chloride,5.5,37,1,22.5308,295.7033,0.03,0.0,48.9349,0.2329,0.3722,0.0865,0.7932,1,0.7691,0.7661,1
O95750,phosphoric acid,mannitol,polysorbate 20,proline,potassium chloride,7.0,37,100,22.5204,278.5344,0.0321,149.4565,40.547,0.4518,0.3976,0.2479,0.631,2,0.5993,0.6108,0
O95750,citric acid,sorbitol,polysorbate 80,glycine,sodium chloride,5.0,25,1,11.4345,152.0448,0.0594,115.4645,149.5202,0.0981,0.3304,0.0334,0.8516,1,0.8399,0.8514,1
O95750,acetic acid,sucrose,polysorbate 20,proline,none,7.0,40,10,29.7195,269.1677,0.0707,62.3654,0.0,0.2239,0.4157,0.2503,0.7428,1,0.6915,0.7184,1
O95750,histidine,trehalose,polysorbate 20,glycine,sodium chloride,7.4,50,10,32.5299,232.6275,0.0249,199.7007,50.4126,0.3954,0.4429,0.2979,0.6561,2,0.6255,0.6195,0
O95750,citric acid,sorbitol,polysorbate 80,glycine,potassium chloride,7.4,4,10,11.0385,236.2625,0.0576,109.1255,33.6135,0.1787,0.2928,0.1089,0.8104,2,0.7907,0.805,1
O95750,histidine,mannitol,polysorbate 80,arginine,sodium chloride,6.5,40,10,35.1343,153.8637,0.0561,82.9427,54.3847,0.3939,0.3886,0.1535,0.7007,0,0.7056,0.6698,0
O95750,acetic acid,mannitol,poloxamer 188,none,sodium chloride,5.5,4,100,21.3182,259.6294,0.0398,0.0,104.7156,0.3819,0.2956,0.0797,0.7257,2,0.6988,0.7109,1
O95750,acetic acid,sucrose,polysorbate 20,proline,sodium chloride,5.5,40,1,10.8205,141.6445,0.0372,90.2396,114.7168,0.2677,0.4172,0.1418,0.7285,0,0.7278,0.7213,1
O95750,citric acid,sucrose,polysorbate 20,methionine,potassium chloride,7.4,37,100,34.1405,171.8089,0.0167,4.3071,17.9949,0.4779,0.2571,0.2382,0.6937,1,0.6381,0.6437,0
O95750,acetic acid,sorbitol,polysorbate 20,proline,none,7.0,40,1,40.2596,262.1989,0.053,93.4106,0.0,0.3176,0.395,0.2825,0.7051,1,0.676,0.6739,0
O95750,acetic acid,sucrose,polysorbate 80,none,potassium chloride,6.5,25,100,37.4495,131.0139,0.0447,0.0,35.1824,0.5009,0.3186,0.166,0.6837,1,0.6593,0.6345,0
O95750,histidine,mannitol,polysorbate 20,methionine,sodium chloride,6.5,37,1,49.3674,236.8628,0.031,3.2379,92.7732,0.4577,0.2259,0.117,0.7056,1,0.7191,0.6884,1
O95750,histidine,sucrose,polysorbate 80,none,sodium chloride,7.0,40,10,13.7794,232.1711,0.0498,0.0,75.338,0.2861,0.4179,0.2206,0.7208,1,0.6958,0.6961,1
O95750,phosphoric acid,sucrose,poloxamer 188,arginine,sodium chloride,7.4,40,1,41.4471,268.582,0.0118,91.6252,120.4379,0.2465,0.3938,0.3388,0.7223,1,0.6822,0.695,1
O95750,phosphoric acid,sorbitol,poloxamer 188,methionine,none,6.0,37,1,18.4427,115.6441,0.0493,3.3339,0.0,0.2981,0.2204,0.1388,0.8096,0,0.746,0.7641,1
O95750,histidine,sorbitol,poloxamer 188,arginine,sodium chloride,6.5,4,1,16.8694,195.424,0.0377,136.8781,146.5804,0.2463,0.3001,0.0,0.8093,1,0.8204,0.7982,1
O95750,acetic acid,mannitol,poloxamer 188,none,potassium chloride,7.4,40,10,13.5054,127.0228,0.0176,0.0,42.6387,0.4244,0.4496,0.2951,0.6437,0,0.5996,0.6034,0
O95750,citric acid,sucrose,polysorbate 80,methionine,none,5.5,25,10,43.6836,271.6379,0.0477,1.7748,0.0,0.1251,0.2029,0.02,0.886,1,0.8457,0.8757,1
O95750,acetic acid,trehalose,polysorbate 20,methionine,sodium chloride,5.0,25,1,39.5512,189.0532,0.044,1.1767,94.9516,0.168,0.2008,0.1106,0.863,0,0.844,0.8398,1
O95750,citric acid,trehalose,polysorbate 20,none,potassium chloride,5.0,37,1,14.1065,269.5259,0.0402,0.0,26.6274,0.162,0.3775,0.0742,0.8217,1,0.8208,0.803,1
O95750,acetic acid,mannitol,polysorbate 80,methionine,potassium chloride,6.5,50,100,38.9846,287.0562,0.0734,8.8087,19.2762,0.6413,0.3256,0.2519,0.6002,2,0.5737,0.5444,0
O95750,histidine,sucrose,polysorbate 20,none,potassium chloride,7.0,4,10,45.7151,183.4275,0.0431,0.0,29.7916,0.2812,0.2718,0.0698,0.7899,0,0.7905,0.7732,1
O95750,phosphoric acid,sorbitol,poloxamer 188,methionine,sodium chloride,5.5,37,100,17.6881,168.7695,0.0193,2.9773,140.907,0.5131,0.2376,0.1681,0.6904,1,0.6489,0.647,0
O95750,phosphoric acid,sorbitol,polysorbate 80,proline,none,7.4,40,10,43.3232,234.6215,0.0614,129.5973,0.0,0.2818,0.4241,0.3221,0.6912,2,0.6732,0.6728,0
O95750,citric acid,trehalose,polysorbate 20,arginine,none,6.5,25,1,17.9794,221.1498,0.0171,91.5984,0.0,0.2183,0.3367,0.0387,0.8127,1,0.7654,0.7904,1
O95750,acetic acid,mannitol,polysorbate 80,glycine,none,5.0,4,10,45.2362,171.4088,0.0211,174.1923,0.0,0.217,0.28,0.0423,0.807,1,0.8055,0.8053,1
O95750,histidine,sucrose,polysorbate 20,methionine,sodium chloride,7.0,25,1,32.4793,197.2731,0.0796,8.064,126.9374,0.2203,0.159,0.1501,0.8348,0,0.7959,0.8137,1
O95750,phosphoric acid,trehalose,poloxamer 188,none,none,7.4,4,100,12.0169,289.2535,0.042,0.0,0.0,0.2732,0.3101,0.1813,0.7387,2,0.7607,0.7394,1
O95750,histidine,sucrose,poloxamer 188,none,sodium chloride,7.0,4,100,14.2164,225.9852,0.0448,0.0,141.0986,0.4022,0.2709,0.0787,0.7187,2,0.7457,0.7113,1
O95750,citric acid,mannitol,poloxamer 188,methionine,none,6.5,4,1,35.8837,166.9215,0.0155,8.6374,0.0,0.3984,0.1529,0.0209,0.809,0,0.7796,0.7627,1
O95750,acetic acid,sorbitol,polysorbate 80,glycine,potassium chloride,6.0,37,100,16.8505,153.2031,0.0601,112.2513,35.1776,0.3992,0.3975,0.1861,0.6607,2,0.6524,0.6509,0
O95750,citric acid,trehalose,poloxamer 188,methionine,sodium chloride,5.5,40,10,46.7208,279.6131,0.0481,5.6454,118.2199,0.2672,0.2657,0.0853,0.8078,1,0.8241,0.7821,1
O95750,histidine,sorbitol,polysorbate 80,arginine,none,7.0,4,1,23.5321,180.3302,0.0641,93.4072,0.0,0.1307,0.2714,0.0522,0.8571,0,0.8667,0.8508,1
O95750,acetic acid,sucrose,poloxamer 188,glycine,none,5.0,50,10,26.7722,277.1566,0.038,181.032,0.0,0.3163,0.4649,0.2166,0.668,2,0.6796,0.6667,0
O95750,phosphoric acid,mannitol,polysorbate 80,proline,none,7.0,25,100,26.1575,228.7759,0.0721,112.436,0.0,0.3479,0.3131,0.2248,0.7236,2,0.7213,0.696,1
O95750,acetic acid,mannitol,poloxamer 188,methionine,sodium chloride,6.0,4,1,31.4973,177.9987,0.0388,8.9189,102.047,0.2439,0.1245,0.0432,0.8591,0,0.8796,0.8407,1
O95750,phosphoric acid,trehalose,polysorbate 80,none,none,6.0,50,10,40.2819,132.0055,0.012,0.0,0.0,0.5562,0.4613,0.2101,0.6044,0,0.5493,0.5547,0
O95750,phosphoric acid,trehalose,polysorbate 20,methionine,none,5.0,4,10,20.3903,201.4999,0.0187,7.809,0.0,0.21,0.1407,0.0693,0.8659,1,0.847,0.8443,1
O95750,histidine,sorbitol,polysorbate 20,none,none,5.0,40,10,49.318,261.0775,0.0792,0.0,0.0,0.2222,0.4014,0.1065,0.7661,1,0.7428,0.755,1
O95750,citric acid,mannitol,polysorbate 20,proline,none,7.4,50,100,15.5989,175.5331,0.0616,60.5227,0.0,0.6018,0.4661,0.2735,0.5596,1,0.5113,0.5155,0
O95750,citric acid,mannitol,polysorbate 20,arginine,sodium chloride,7.4,40,10,13.2779,112.4387,0.0722,97.6253,94.6164,0.2393,0.3812,0.2232,0.7201,0,0.7083,0.7233,1
O95750,phosphoric acid,sorbitol,poloxamer 188,none,none,6.5,37,100,29.9531,184.6844,0.0276,0.0,0.0,0.6327,0.3829,0.1975,0.5859,1,0.5646,0.5426,0
O95750,acetic acid,sorbitol,polysorbate 80,glycine,none,5.5,40,100,28.3085,293.6064,0.0459,129.3712,0.0,0.4429,0.3886,0.1918,0.6861,2,0.6114,0.6341,0
O95750,citric acid,sorbitol,polysorbate 20,arginine,none,5.5,50,10,46.8679,123.7532,0.0697,61.0336,0.0,0.3587,0.4607,0.141,0.6905,0,0.6553,0.6651,0
O95750,phosphoric acid,mannitol,polysorbate 80,none,sodium chloride,5.0,37,10,49.6408,160.652,0.044,0.0,129.1204,0.3048,0.4086,0.158,0.7332,0,0.7225,0.7055,1
O95750,citric acid,sorbitol,polysorbate 80,proline,potassium chloride,5.5,25,100,29.5517,124.4656,0.0344,137.0427,26.703,0.356,0.324,0.0322,0.7598,2,0.7439,0.7312,1
O95750,phosphoric acid,sorbitol,polysorbate 20,methionine,potassium chloride,7.4,50,1,40.478,200.9528,0.0423,5.0494,27.963,0.4413,0.3129,0.3744,0.6448,1,0.6521,0.6168,0
O95750,phosphoric acid,sucrose,poloxamer 188,none,potassium chloride,6.5,25,10,23.5599,109.1639,0.0368,0.0,27.7238,0.2995,0.3439,0.1633,0.7725,0,0.7162,0.7252,1
O95750,phosphoric acid,sucrose,polysorbate 80,arginine,none,7.4,37,100,35.8064,228.7828,0.016,145.5168,0.0,0.3321,0.3993,0.3078,0.6777,2,0.6615,0.6581,0
O95750,histidine,trehalose,polysorbate 20,none,sodium chloride,5.0,50,1,48.4951,154.9925,0.0244,0.0,132.9691,0.3874,0.4752,0.1574,0.6599,0,0.6844,0.6461,0
O95750,acetic acid,sucrose,poloxamer 188,none,potassium chloride,6.5,50,1,29.6589,286.7698,0.0236,0.0,17.2203,0.4918,0.4589,0.2953,0.5842,1,0.5615,0.5642,0
O95750,histidine,mannitol,polysorbate 20,proline,sodium chloride,5.0,4,100,16.7262,128.8069,0.0279,58.9629,80.6794,0.3871,0.2976,0.0,0.7288,1,0.7356,0.726,1
O95750,acetic acid,trehalose,polysorbate 80,none,potassium chloride,5.5,4,100,12.3401,177.9879,0.0324,0.0,26.5129,0.3369,0.2838,0.0518,0.7693,1,0.7246,0.7438,1
O95750,phosphoric acid,mannitol,polysorbate 20,arginine,sodium chloride,5.5,25,100,33.4412,198.5959,0.0627,88.5049,61.5081,0.3314,0.3401,0.1218,0.7411,1,0.7424,0.719,1
O95750,histidine,mannitol,polysorbate 20,none,potassium chloride,5.0,40,1,26.2998,146.7481,0.072,0.0,20.7664,0.2796,0.4267,0.1079,0.7315,0,0.762,0.7236,1
O95750,histidine,trehalose,poloxamer 188,glycine,potassium chloride,7.0,40,10,13.3563,227.1598,0.0181,195.1867,24.9322,0.3637,0.4152,0.1809,0.6672,2,0.675,0.6647,0
O95750,citric acid,trehalose,poloxamer 188,methionine,none,6.5,4,1,42.5057,292.2229,0.0348,6.8775,0.0,0.2339,0.1357,0.0176,0.8813,1,0.8675,0.8486,1
O95750,citric acid,sucrose,polysorbate 80,methionine,potassium chloride,7.0,37,100,25.2061,170.2836,0.0543,6.2664,30.4131,0.3965,0.2491,0.1728,0.7184,1,0.7022,0.6979,1
O95750,histidine,trehalose,poloxamer 188,none,none,5.0,37,1,25.8122,124.5954,0.0156,0.0,0.0,0.2478,0.3719,0.0829,0.7593,0,0.7055,0.7517,1
O95750,phosphoric acid,sorbitol,polysorbate 80,none,none,6.0,37,100,20.4544,250.5388,0.0417,0.0,0.0,0.5174,0.4071,0.1492,0.631,2,0.5951,0.6,0
O95750,citric acid,mannitol,polysorbate 20,glycine,potassium chloride,7.0,37,1,46.5607,126.7451,0.0746,141.318,10.1712,0.3011,0.4192,0.1872,0.7257,1,0.6962,0.6964,1
O95750,histidine,trehalose,polysorbate 20,none,none,7.4,40,10,31.5253,257.461,0.0554,0.0,0.0,0.2257,0.4004,0.2521,0.7279,1,0.7091,0.7204,1
O95750,histidine,sucrose,poloxamer 188,methionine,none,5.0,37,10,43.0987,171.5931,0.0171,7.9117,0.0,0.2394,0.2495,0.0856,0.7915,0,0.7861,0.7918,1
O95750,histidine,sucrose,polysorbate 20,proline,sodium chloride,6.5,4,1,39.7258,251.6842,0.0576,120.9198,69.1512,0.1594,0.2996,0.0,0.8605,2,0.8651,0.8428,1
O95750,phosphoric acid,trehalose,polysorbate 80,methionine,potassium chloride,5.0,37,10,46.1803,241.3936,0.0246,2.7648,42.8449,0.189,0.2117,0.1494,0.8263,1,0.7965,0.8138,1
O95750,acetic acid,sucrose,polysorbate 20,none,none,6.5,25,100,17.7508,247.763,0.0571,0.0,0.0,0.3975,0.3592,0.151,0.6812,2,0.6522,0.6687,0
O95750,citric acid,sucrose,poloxamer 188,glycine,none,5.0,25,10,47.3425,271.0958,0.0452,159.3348,0.0,0.049,0.3331,0.0384,0.8638,2,0.875,0.8738,1
O95750,phosphoric acid,trehalose,poloxamer 188,arginine,none,7.4,50,100,20.1168,212.0232,0.0282,143.789,0.0,0.547,0.4772,0.3747,0.5494,2,0.5147,0.5159,0
O95750,histidine,mannitol,polysorbate 20,methionine,potassium chloride,5.0,50,10,29.823,203.4514,0.013,7.491,11.8786,0.5145,0.3155,0.1561,0.6588,1,0.6349,0.6265,0
O95750,acetic acid,sorbitol,polysorbate 20,arginine,potassium chloride,5.5,37,1,45.2039,261.5346,0.0793,72.5628,37.582,0.1071,0.3956,0.1539,0.8131,1,0.7812,0.8025,1
O95750,histidine,trehalose,polysorbate 80,glycine,potassium chloride,6.0,4,100,35.0118,105.5746,0.0402,53.6035,41.8888,0.4384,0.2718,0.0011,0.7079,1,0.7391,0.7087,1
O95750,phosphoric acid,mannitol,polysorbate 80,arginine,potassium chloride,5.5,37,1,42.8654,203.935,0.0266,57.2911,33.9986,0.2552,0.3788,0.1612,0.7661,1,0.692,0.7329,1
O95750,acetic acid,sucrose,poloxamer 188,methionine,none,5.0,4,1,46.6686,175.479,0.0456,7.2403,0.0,0.1286,0.1075,0.031,0.932,0,0.8938,0.9027,1
O95750,citric acid,sucrose,polysorbate 20,arginine,potassium chloride,7.0,40,1,14.0731,111.158,0.0137,134.9929,26.0673,0.3028,0.4036,0.2311,0.678,1,0.6664,0.6832,1
O95750,acetic acid,trehalose,poloxamer 188,none,sodium chloride,6.5,40,10,41.8066,275.9876,0.0348,0.0,83.9616,0.429,0.4344,0.2085,0.6292,1,0.6666,0.6241,0
O95750,histidine,sorbitol,poloxamer 188,proline,none,5.5,4,1,10.4915,242.6599,0.0337,134.0779,0.0,0.2022,0.2951,0.0,0.8258,2,0.8207,0.8189,1
O95750,citric acid,mannitol,polysorbate 20,methionine,potassium chloride,7.4,50,10,17.4369,127.5345,0.0131,2.1491,33.3809,0.5627,0.3467,0.3187,0.5798,0,0.5949,0.5584,0
O95750,phosphoric acid,mannitol,poloxamer 188,none,sodium chloride,5.5,40,10,34.1332,158.2128,0.0488,0.0,101.7681,0.3588,0.4169,0.1921,0.6692,0,0.6676,0.6639,0
O95750,histidine,trehalose,poloxamer 188,none,sodium chloride,6.5,40,100,26.8824,139.0814,0.018,0.0,140.85,0.6599,0.383,0.1453,0.6165,1,0.5317,0.5421,0
O95750,phosphoric acid,trehalose,poloxamer 188,none,potassium chloride,6.5,50,100,37.7913,296.3847,0.034,0.0,23.2458,0.6635,0.4746,0.2673,0.5238,2,0.4787,0.4832,0
O95750,phosphoric acid,sorbitol,polysorbate 20,none,sodium chloride,7.0,50,10,14.1939,275.2211,0.0737,0.0,99.5931,0.4794,0.4536,0.2926,0.622,1,0.5963,0.5781,0
O95750,citric acid,trehalose,polysorbate 20,none,sodium chloride,6.5,50,100,19.5608,246.9172,0.0767,0.0,83.1515,0.6344,0.4684,0.2116,0.5541,2,0.5475,0.5154,0
O95750,acetic acid,trehalose,polysorbate 80,none,potassium chloride,5.5,40,100,10.3957,171.5773,0.0488,0.0,15.6961,0.4385,0.4262,0.1749,0.6559,1,0.6136,0.6271,0
O95750,phosphoric acid,sucrose,polysorbate 80,none,sodium chloride,5.5,40,100,17.913,134.8293,0.072,0.0,121.8837,0.4393,0.3941,0.1605,0.6529,1,0.6308,0.6375,0
